author_id,author_gender,author_academic_age,field_id,field,domain_id,domain,orcid,last_institution_id,last_institution_name,last_institution_country,last_institution_type,degree_institution_name,degree_institution_id,degree_institution_country,degree_institution_type,last_degree,graduate_year,degree_rank_type,us_top_degree_inst100,last_flow_year,institution_name,QS_2025,USNews_2025,THE_2025,ARWU_2024,rank_mean,is_inbred,rank_type
5001669902,Male,28,25,Materials Science,3,Physical Sciences,0000-0003-3603-0175,129902397,Dalhousie University,CA,education,Western University,125749732,CA,education,phd,2003,3,0,2006,Dalhousie University,275,352,327,306,315,0,2
5000246394,Male,44,32,Psychology,2,Social Sciences,0000-0002-9393-1116,170201317,University of Pittsburgh,US,education,University of Massachusetts Amherst,24603500,US,education,phd,1983,1,0,1986,University of Pittsburgh,275,50,141,90,139,0,1
5050335418,Female,51,27,Medicine,4,Health Sciences,0000-0002-5587-9759,166337079,Queen Mary University of London,GB,education,St Bartholomew's Hospital,1307195382,GB,healthcare,phd,1976,3,0,2002,Queen Mary University of London,120,92,141,218,142.75,0,1
5072355478,Male,50,22,Engineering,3,Physical Sciences,0000-0001-7424-6327,66946132,"University of Maryland, College Park",US,education,Tel Aviv University,16391192,IL,education,phd,1978,3,0,2002,"University of Maryland, College Park",218,72,112,58,115,0,1
5047765476,Male,48,27,Medicine,4,Health Sciences,0000-0003-0217-4576,153718931,University of Ottawa,CA,education,Concordia University,60158472,CA,education,phd,1978,3,0,2011,University of Ottawa,189,218,191,238,209,0,2
5072595856,Male,31,22,Engineering,3,Physical Sciences,0000-0002-2496-5443,88060688,Universidad Politécnica de Madrid,ES,education,KTH Royal Institute of Technology,86987016,SE,education,phd,2002,3,0,2006,Universidad Polit¨¦cnica de Madrid,321,631,,,476,0,2
5044401312,Female,23,33,Social Sciences,2,Social Sciences,0000-0002-5819-7905,848706,Sungkyunkwan University,KR,education,"University at Albany, State University of New York",392282,US,education,phd,2012,3,0,2016,Sungkyunkwan University,123,275,102,177,169.25,0,1
5024654519,Male,26,22,Engineering,3,Physical Sciences,0000-0002-9129-9284,99043593,Macquarie University,AU,education,University of Newcastle Australia,78757542,AU,education,phd,2000,3,0,2004,Macquarie University,133,192,178,258,190.25,0,1
5004008697,Male,27,33,Social Sciences,2,Social Sciences,0000-0001-9751-6051,51556381,University of Virginia,US,education,Kurume University,105296287,JP,education,phd,1999,3,0,2011,University of Virginia,297,125,163,209,198.5,0,1
5011629438,Male,25,31,Physics and Astronomy,3,Physical Sciences,0000-0001-5044-1355,197347611,Korea University,KR,education,"University of Maryland, College Park",66946132,US,education,phd,2002,1,0,2013,Korea University,67,300,189,270,206.5,0,2
5000075961,Male,40,22,Engineering,3,Physical Sciences,0000-0003-0992-5387,72951846,Washington State University,US,education,The University of Texas at Arlington,189196454,US,education,phd,1995,2,0,1998,Washington State University,466,397,423,474,440,0,2
5050091862,Female,30,11,Agricultural and Biological Sciences,1,Life Sciences,0000-0001-5012-3277,173911158,Iowa State University,US,education,Iowa State University,173911158,US,education,phd,1995,2,0,1996,Iowa State University,470,344,409,570,448.25,1,2
5074716689,Male,34,11,Agricultural and Biological Sciences,1,Life Sciences,0000-0002-9495-0722,173911158,Iowa State University,US,education,University of Nebraska–Lincoln,114395901,US,education,phd,1995,2,0,1999,Iowa State University,470,344,467,506,446.75,0,2
5027025863,Male,52,33,Social Sciences,2,Social Sciences,0000-0001-7730-0552,125749732,Western University,CA,education,Brown University,27804330,US,education,phd,2002,1,0,2020,Western University,120,311,227,252,227.5,0,2
5030557212,Female,29,27,Medicine,4,Health Sciences,0009-0008-3137-4239,36258959,"University of California, San Diego",US,education,"University of California, San Diego",36258959,US,education,phd,2000,1,0,2001,"University of California, San Diego",72,21,34,18,36.25,1,1
5050825978,Male,36,28,Neuroscience,1,Life Sciences,0000-0002-1784-5662,18014758,Simon Fraser University,CA,education,The University of Texas at Austin,86519309,US,education,phd,1992,1,0,2022,Simon Fraser University,319,408,302,397,356.5,0,2
5062898131,Male,33,23,Environmental Science,3,Physical Sciences,0000-0002-5177-9347,161593684,Stockholm University,SE,education,Stockholm University,161593684,SE,education,phd,1997,3,0,2001,Stockholm University,128,153,191,149,155.25,1,1
5059265052,Female,20,25,Materials Science,3,Physical Sciences,0000-0003-3376-5352,74775410,Rice University,US,education,"University of California, Berkeley",95457486,US,education,phd,2016,1,0,2019,Rice University,141,223,112,131,151.75,0,1
5042106312,Male,36,22,Engineering,3,Physical Sciences,0000-0003-4248-8190,97018004,Stanford University,US,education,Nanjing University of Aeronautics and Astronautics,9842412,CN,education,phd,2018,3,0,2020,Stanford University,6,3,6,2,4.25,0,1
5042016235,Male,57,25,Materials Science,3,Physical Sciences,0000-0003-4129-0473,205783295,Cornell University,US,education,Cornell University,205783295,US,education,phd,1996,1,0,1997,Cornell University,16,19,20,12,16.75,1,1
5036820990,Female,60,22,Engineering,3,Physical Sciences,0000-0002-0305-5723,861853513,Sapienza University of Rome,IT,education,Università degli Studi di Enna Kore,246010334,IT,education,phd,1977,3,0,1984,Sapienza University of Rome,132,140,185,128,146.25,0,1
5067264638,Female,25,28,Neuroscience,1,Life Sciences,0000-0002-3599-7168,20089843,Princeton University,US,education,Weizmann Institute of Science,53964585,IL,education,phd,2004,3,0,2009,Princeton University,22,18,4,7,12.75,0,1
5055312229,Male,14,17,Computer Science,3,Physical Sciences,0000-0003-1740-5517,12079687,Edith Cowan University,AU,education,Swinburne University of Technology,57093077,AU,education,phd,2018,3,0,2022,Edith Cowan University,516,458,357,668,499.75,0,2
5038311879,Female,32,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-9366-6770,180670191,"University of California, San Francisco",US,education,California Institute of Technology,122411786,US,education,phd,1997,1,0,2004,"University of California, San Francisco",,15,,20,17.5,0,1
5052877886,Male,21,28,Neuroscience,1,Life Sciences,0000-0003-0771-0294,130701444,Georgia Institute of Technology,US,education,"University of Maryland, College Park",66946132,US,education,phd,2005,1,0,2010,Georgia Institute of Technology,114,70,40,185,102.25,0,1
5087959579,Male,18,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-5410-1518,36258959,"University of California, San Diego",US,education,The University of Texas at Austin,86519309,US,education,phd,2015,1,0,2016,"University of California, San Diego",72,21,34,18,36.25,0,1
5075933935,Male,30,27,Medicine,4,Health Sciences,0000-0001-6114-1649,106165777,University of Central Florida,US,education,University of Nebraska–Lincoln,114395901,US,education,phd,1995,2,0,2012,University of Central Florida,741,432,432,495,525,0,3
5031855645,Female,19,24,Immunology and Microbiology,1,Life Sciences,0000-0003-3555-1681,136199984,Harvard University,US,education,Aristotle University of Thessaloniki,21370196,GR,education,phd,2013,3,0,2017,Harvard University,4,1,3,1,2.25,0,1
5003489427,Female,36,17,Computer Science,3,Physical Sciences,0000-0002-8751-2409,201448701,University of Washington,US,education,"University of California, Berkeley",95457486,US,education,phd,1994,1,0,2001,University of Washington,76,7,25,18,31.5,0,1
5039933871,Female,27,33,Social Sciences,2,Social Sciences,0000-0001-5038-1591,181233156,University of Oregon,US,education,University of Washington,201448701,US,education,phd,1997,2,0,2003,University of Oregon,801,394,406,410,502.75,0,3
5004697086,Female,30,25,Materials Science,3,Physical Sciences,0000-0002-6777-5359,154570441,"University of California, Santa Barbara",US,education,"University of California, Berkeley",95457486,US,education,phd,1995,1,0,1999,"University of California, Santa Barbara",178,89,67,64,99.5,0,1
5077205117,Male,31,23,Environmental Science,3,Physical Sciences,0000-0001-7287-5875,130785548,Clark University,US,education,State University of New York,1327163397,US,education,phd,1994,3,0,2003,Clark University,951,,608,,779.5,0,3
5010190960,Male,25,28,Neuroscience,1,Life Sciences,0000-0003-0186-8867,136199984,Harvard University,US,education,Weizmann Institute of Science,53964585,IL,education,phd,2006,3,0,2007,Harvard University,4,1,3,1,2.25,0,1
5080828775,Male,42,23,Environmental Science,3,Physical Sciences,0000-0003-4999-5072,22248866,AgroParisTech,FR,education,Integrative Physics and Physiology of Fruit and Forest Trees,4210133230,FR,facility,phd,1984,3,0,2020,AgroParisTech,,761,,,761,0,3
5031856599,Male,60,32,Psychology,2,Social Sciences,0000-0001-6517-3111,181565077,Georgia State University,US,education,The University of Texas at Austin,86519309,US,education,phd,1973,1,0,1976,Georgia State University,851,560,513,597,630.25,0,3
5080014791,Male,30,17,Computer Science,3,Physical Sciences,0000-0001-9250-6604,114017466,University of Technology Sydney,AU,education,University of Bologna,9360294,IT,education,phd,1995,3,0,2003,University of Technology Sydney,88,85,154,223,137.5,0,1
5077351145,Male,38,32,Psychology,2,Social Sciences,0000-0002-5362-5202,180949307,Illinois Institute of Technology,US,education,University of Akron,110152177,US,education,phd,1994,3,0,1995,Illinois Institute of Technology,601,796,369,,588.6666667,0,3
5040252399,Female,58,23,Environmental Science,3,Physical Sciences,0000-0002-2006-3362,79272384,"University of Maryland, Baltimore County",US,education,Cornell University,205783295,US,education,phd,1990,1,0,2006,"University of Maryland, Baltimore County",771,888,789,613,765.25,0,3
5063479373,Female,26,22,Engineering,3,Physical Sciences,0000-0002-5281-7851,11701301,Griffith University,AU,education,Griffith University,11701301,AU,education,phd,2019,3,0,2020,Griffith University,255,239,338,276,277,1,2
5043022045,Female,21,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-7222-5450,36258959,"University of California, San Diego",US,education,University of Illinois Urbana-Champaign,157725225,US,education,phd,2012,1,0,2013,"University of California, San Diego",72,21,34,18,36.25,0,1
5024120181,Male,45,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0003-0784-7987,97018004,Stanford University,US,education,California Institute of Technology,122411786,US,education,phd,1982,1,0,1986,Stanford University,6,3,6,2,4.25,0,1
5065787609,Male,34,31,Physics and Astronomy,3,Physical Sciences,0000-0001-9955-3809,145311948,Johns Hopkins University,US,education,Princeton Plasma Physics Laboratory,2799567181,US,facility,phd,1995,3,0,2007,Johns Hopkins University,32,13,16,17,19.5,0,1
5073855965,Male,35,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-5435-1127,36258959,"University of California, San Diego",US,education,Michigan State University,87216513,US,education,phd,1998,1,0,2004,"University of California, San Diego",72,21,34,18,36.25,0,1
5086033147,Female,38,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-7246-6083,180670191,"University of California, San Francisco",US,education,Stanford University,97018004,US,education,phd,2011,1,0,2015,"University of California, San Francisco",,15,,20,17.5,0,1
5089091413,Male,28,16,Chemistry,3,Physical Sciences,0000-0001-9991-2410,35440088,ETH Zurich,CH,education,ETH Zurich,35440088,CH,education,phd,2002,3,0,2003,ETH Zurich,7,33,11,21,18,1,1
5029617163,Male,18,17,Computer Science,3,Physical Sciences,0000-0002-1353-8921,62916508,Technical University of Munich,DE,education,ETH Zurich,35440088,CH,education,phd,2014,3,0,2021,Technical University of Munich,28,82,26,47,45.75,0,1
5044495368,Male,50,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-2215-4196,36258959,"University of California, San Diego",US,education,South African Radio Astronomy Observatory,4210116079,ZA,facility,phd,2004,3,0,2006,"University of California, San Diego",72,21,34,18,36.25,0,1
5025094186,Male,21,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-1924-6807,177064439,University of Burgundy,FR,education,University of Oxford,40120149,GB,education,phd,2007,3,0,2020,University of Burgundy,,923,,865,894,0,3
5043930499,Male,19,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-2887-2068,40120149,University of Oxford,GB,education,Karolinska Institutet,28166907,SE,education,phd,2008,3,0,2011,University of Oxford,3,4,1,6,3.5,0,1
5027639088,Male,26,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-8561-4911,126307644,University of Iowa,US,education,University of Minnesota,130238516,US,education,phd,2001,1,0,2008,University of Iowa,596,225,269,301,347.75,0,2
5066893683,Male,46,25,Materials Science,3,Physical Sciences,0000-0001-6183-2773,56590836,Monash University,AU,education,"University of California, Berkeley",95457486,US,education,phd,1998,1,0,2013,Monash University,37,35,58,82,53,0,1
5061759484,Male,35,31,Physics and Astronomy,3,Physical Sciences,0000-0002-9889-4238,45084792,University of Florence,IT,education,Space Telescope Science Institute,1297127228,US,facility,phd,1997,3,0,1998,University of Florence,375,245,380,335,333.75,0,2
5089262981,Female,21,25,Materials Science,3,Physical Sciences,0000-0001-5416-6231,87216513,Michigan State University,US,education,Sun Yat-sen University,157773358,CN,education,phd,2019,3,0,2020,Michigan State University,152,123,122,159,139,0,1
5057309074,Male,57,25,Materials Science,3,Physical Sciences,0000-0003-4098-9389,56590836,Monash University,AU,education,University of Manchester,28407311,GB,education,phd,1966,3,0,1968,Monash University,37,35,58,82,53,0,1
5002868461,Male,31,22,Engineering,3,Physical Sciences,0000-0001-5237-5355,205783295,Cornell University,US,education,University of Ulster,138801177,GB,education,phd,2004,3,0,2023,Cornell University,16,19,20,12,16.75,0,1
5082326674,Male,19,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-5137-0584,146824383,Hallym University,KR,education,Hallym University,146824383,KR,education,phd,2011,3,0,2012,Hallym University,951,1754,1384,907,1249,1,4
5020917506,Male,49,17,Computer Science,3,Physical Sciences,0000-0002-3860-6257,47508984,Imperial College London,GB,education,Massachusetts Institute of Technology,63966007,US,education,phd,1985,1,0,2005,Imperial College London,2,12,9,25,12,0,1
5059870257,Male,64,17,Computer Science,3,Physical Sciences,0000-0001-8695-8436,33213144,University of Florida,US,education,University of Southern California,1174212,US,education,phd,1990,1,0,2001,University of Florida,215,106,130,127,144.5,0,1
5025932600,Female,28,20,"Economics, Econometrics and Finance",2,Social Sciences,0000-0002-1137-0096,241749,University of Cambridge,GB,education,University College London,45129253,GB,education,phd,2001,3,0,2005,University of Cambridge,5,6,5,4,5,0,1
5081032810,Male,63,19,Earth and Planetary Sciences,3,Physical Sciences,0000-0001-5634-5081,170897317,Duke University,US,education,Duke University,170897317,US,education,phd,1987,1,0,1988,Duke University,61,26,27,39,38.25,1,1
5077608862,Male,54,33,Social Sciences,2,Social Sciences,0000-0002-5119-5632,70983195,Syracuse University,US,education,University of Chicago,40347166,US,education,phd,1971,1,0,1975,Syracuse University,801,479,409,767,614,0,3
5042818263,Male,17,25,Materials Science,3,Physical Sciences,0000-0002-8108-9339,4210133311,Shoolini University,IN,education,University of Nebraska–Lincoln,114395901,US,education,phd,2013,2,0,2023,Shoolini University,,769,,,769,0,3
5019891555,Female,32,33,Social Sciences,2,Social Sciences,0000-0002-7731-9250,130238516,University of Minnesota,US,education,University of Oregon,181233156,US,education,phd,1997,2,0,2008,University of Minnesota,203,63,87,47,100,0,1
5017136249,Male,42,16,Chemistry,3,Physical Sciences,0000-0002-6241-8336,161318765,"University of California, Los Angeles",US,education,Massachusetts Institute of Technology,63966007,US,education,phd,2003,1,0,2005,"University of California, Los Angeles",42,11,18,15,21.5,0,1
5038131650,Male,38,27,Medicine,4,Health Sciences,0000-0002-4333-7266,70931966,Université de Montréal,CA,education,Université de Montréal,70931966,CA,education,phd,1987,3,0,1990,Universit¨¦ de Montr¨¦al,159,174,125,182,160,1,1
5091020790,Male,30,14,"Business, Management and Accounting",2,Social Sciences,0000-0002-9089-1403,128956969,Texas Christian University,US,education,Massachusetts Institute of Technology,63966007,US,education,phd,1998,1,0,2005,Texas Christian University,,1680,,,1680,0,4
5037772419,Male,37,35,Dentistry,4,Health Sciences,0000-0002-6538-3618,78577930,Columbia University,US,education,University of Gothenburg,881427289,SE,education,phd,1993,3,0,1998,Columbia University,34,9,18,8,17.25,0,1
5000205436,Male,56,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-4084-6639,241749,University of Cambridge,GB,education,Harvard University,136199984,US,education,phd,1992,1,0,2011,University of Cambridge,5,6,5,4,5,0,1
5031703617,Male,17,23,Environmental Science,3,Physical Sciences,0000-0002-3368-5988,8692664,University of Oklahoma,US,education,Tsinghua University,99065089,CN,education,phd,2009,3,0,2016,University of Oklahoma,701,503,,567,590.3333333,0,3
5035815172,Male,50,27,Medicine,4,Health Sciences,0000-0002-2830-5469,161318765,"University of California, Los Angeles",US,education,California Institute of Technology,122411786,US,education,phd,1976,1,0,1985,"University of California, Los Angeles",42,11,18,15,21.5,0,1
5068650337,Male,16,34,Veterinary,4,Health Sciences,0000-0002-7491-5292,33213144,University of Florida,US,education,Northwestern University,111979921,US,education,phd,2012,1,0,2018,University of Florida,215,106,130,112,140.75,0,1
5045057185,Male,50,25,Materials Science,3,Physical Sciences,0000-0003-2946-1735,51601045,University of Bath,GB,education,University of London,124357947,GB,education,phd,1974,3,0,1980,University of Bath,150,432,267,600,362.25,0,2
5031168514,Female,65,28,Neuroscience,1,Life Sciences,0000-0001-6179-4025,40347166,University of Chicago,US,education,Yale University,32971472,US,education,phd,2017,1,0,2019,University of Chicago,21,25,14,10,17.5,0,1
5021367161,Male,58,31,Physics and Astronomy,3,Physical Sciences,0000-0002-9220-8436,83399316,Rockefeller University,US,education,National Yang Ming Chiao Tung University,148366613,TW,education,phd,1998,3,0,2015,Rockefeller University,,94,,29,61.5,0,1
5056456536,Male,36,23,Environmental Science,3,Physical Sciences,0000-0002-0994-3422,861853513,Sapienza University of Rome,IT,education,University of Minnesota,130238516,US,education,phd,1994,1,0,1995,Sapienza University of Rome,132,140,185,134,147.75,0,1
5061449008,Female,23,23,Environmental Science,3,Physical Sciences,0000-0002-1390-6106,55143463,University of Turin,IT,education,University of Montana,6750721,US,education,phd,2009,3,0,2012,University of Turin,371,221,464,255,327.75,0,2
5017638043,Male,45,23,Environmental Science,3,Physical Sciences,0000-0003-1405-7561,298625061,Swedish University of Agricultural Sciences,SE,education,Swedish University of Agricultural Sciences,298625061,SE,education,phd,2003,3,0,2004,Swedish University of Agricultural Sciences,,439,356,361,385.3333333,1,2
5091136496,Female,17,32,Psychology,2,Social Sciences,0000-0003-1250-4786,178535277,University of the West of England,GB,education,San Diego State University,26538001,US,education,phd,2011,2,0,2012,University of the West of England,741,,614,,677.5,0,3
5044579001,Male,40,27,Medicine,4,Health Sciences,0000-0003-0157-5669,79576946,University of Pennsylvania,US,education,Wake Forest University,47251452,US,education,phd,2010,2,0,2013,University of Pennsylvania,11,14,14,14,13.25,0,1
5041305071,Male,51,32,Psychology,2,Social Sciences,0000-0001-5011-4565,154570441,"University of California, Santa Barbara",US,education,"University of California, Santa Barbara",154570441,US,education,phd,2018,1,0,2019,"University of California, Santa Barbara",178,89,67,64,99.5,1,1
5026643792,Male,58,32,Psychology,2,Social Sciences,0000-0001-8431-9892,22128151,University of Derby,GB,education,New York University,57206974,US,education,phd,1980,2,0,1992,University of Derby,1001,1414,733,,1049.333333,0,4
5035799753,Male,27,31,Physics and Astronomy,3,Physical Sciences,0000-0002-4336-1346,84218800,"University of California, Davis",US,education,Princeton University,20089843,US,education,phd,2002,1,0,2016,"University of California, Davis",130,89,62,146,106.75,0,1
5060145442,Male,50,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-8489-4782,2613432,University of South Florida,US,education,National Institute of Diabetes and Digestive and Kidney Diseases,4210090567,US,facility,phd,1987,3,0,2022,University of South Florida,621,332,354,352,414.75,0,2
5071423709,Male,27,31,Physics and Astronomy,3,Physical Sciences,0000-0003-1641-6222,57206974,New York University,US,education,Princeton University,20089843,US,education,phd,1999,1,0,2002,New York University,43,32,33,31,34.75,0,1
5017808777,Male,47,27,Medicine,4,Health Sciences,0000-0001-9166-3261,150468666,Emory University,US,education,Tulane University,114832834,US,education,phd,1983,2,0,2004,Emory University,196,63,98,107,116,0,1
5036517713,Female,45,26,Mathematics,3,Physical Sciences,0000-0003-3273-7202,99043593,Macquarie University,AU,education,University of St Andrews,16835326,GB,education,phd,1997,3,0,2019,Macquarie University,133,192,178,212,178.75,0,1
5077586136,Male,27,25,Materials Science,3,Physical Sciences,0000-0002-4684-2655,145311948,Johns Hopkins University,US,education,University of Delaware,86501945,US,education,phd,2007,2,0,2011,Johns Hopkins University,32,13,16,17,19.5,0,1
5034545287,Male,45,25,Materials Science,3,Physical Sciences,0000-0003-3111-6228,107639228,University of Notre Dame,US,education,Northwestern University,111979921,US,education,phd,2012,1,0,2016,University of Notre Dame,316,378,196,304,298.5,0,2
5078805048,Female,41,23,Environmental Science,3,Physical Sciences,0000-0001-5337-4776,60158472,Concordia University,CA,education,Biotechnology Research Institute,4210144193,CA,facility,phd,1998,3,0,1999,Concordia University,415,665,566,656,575.5,0,3
5083713529,Male,50,31,Physics and Astronomy,3,Physical Sciences,0000-0002-8465-3353,153648349,University of Leicester,GB,education,Keele University,56007636,GB,education,phd,2005,3,0,2007,University of Leicester,285,194,191,385,263.75,0,2
5030720985,Male,45,31,Physics and Astronomy,3,Physical Sciences,0000-0002-5128-1899,153648349,University of Leicester,GB,education,University College London,45129253,GB,education,phd,1986,3,0,1997,University of Leicester,285,194,191,358,257,0,2
5045474062,Female,30,25,Materials Science,3,Physical Sciences,0000-0002-6227-6286,20089843,Princeton University,US,education,University of Washington,201448701,US,education,phd,2016,2,0,2020,Princeton University,22,18,4,7,12.75,0,1
5007072994,Male,12,25,Materials Science,3,Physical Sciences,0000-0003-1553-4518,122411786,California Institute of Technology,US,education,University of Washington,201448701,US,education,phd,2018,2,0,2020,California Institute of Technology,10,23,7,8,12,0,1
5032170235,Male,65,17,Computer Science,3,Physical Sciences,0000-0003-0817-0218,143302722,University of Kentucky,US,education,The University of Texas at Austin,86519309,US,education,phd,1991,1,0,1999,University of Kentucky,791,369,486,355,500.25,0,3
5007359139,Male,48,36,Health Professions,4,Health Sciences,0000-0002-6996-9480,201448701,University of Washington,US,education,University of Michigan–Ann Arbor,27837315,US,education,phd,1994,1,0,2000,University of Washington,76,7,25,18,31.5,0,1
5058815173,Male,28,31,Physics and Astronomy,3,Physical Sciences,0000-0002-7522-9083,52357470,The Ohio State University,US,education,University of Illinois Urbana-Champaign,157725225,US,education,phd,2009,1,0,2015,The Ohio State University,208,61,116,82,116.75,0,1
5041542317,Female,20,31,Physics and Astronomy,3,Physical Sciences,0000-0002-1609-5687,189590672,Kansas State University,US,education,Kansas State University,189590672,US,education,phd,2009,2,0,2010,Kansas State University,851,616,648,521,659,1,3
5066660550,Male,54,22,Engineering,3,Physical Sciences,0000-0001-9911-8006,39422238,University of Illinois at Chicago,US,education,Hebrew University of Jerusalem,197251160,IL,education,phd,1976,3,0,2024,University of Illinois at Chicago,365,267,221,307,290,0,2
5068493355,Male,62,22,Engineering,3,Physical Sciences,0000-0002-9894-5023,40120149,University of Oxford,GB,education,"University of California, Berkeley",95457486,US,education,phd,2004,1,0,2015,University of Oxford,3,4,1,6,3.5,0,1
5073079318,Male,52,31,Physics and Astronomy,3,Physical Sciences,0000-0003-3488-1603,20089843,Princeton University,US,education,Harvard University,136199984,US,education,phd,1978,1,0,1998,Princeton University,22,18,4,7,12.75,0,1
5031237279,Male,29,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-3496-8074,181233156,University of Oregon,US,education,Clark University,130785548,US,education,phd,2000,3,0,2003,University of Oregon,801,394,471,450,529,0,3
5084277580,Female,14,25,Materials Science,3,Physical Sciences,0000-0002-1435-4331,146655781,University of Liverpool,GB,education,University of Nottingham,142263535,GB,education,phd,2011,3,0,2014,University of Liverpool,165,137,160,117,144.75,0,1
5086920398,Female,40,33,Social Sciences,2,Social Sciences,0000-0001-7769-9540,909854389,London School of Economics and Political Science,GB,education,London School of Economics and Political Science,909854389,GB,education,phd,1985,3,0,2013,London School of Economics and Political Science,50,239,50,151,122.5,1,1
5007033513,Male,47,23,Environmental Science,3,Physical Sciences,0000-0002-7349-5687,174025329,University of the Sunshine Coast,AU,education,Cornell University,205783295,US,education,phd,1984,1,0,2016,University of the Sunshine Coast,1001,1030,714,748,873.25,0,3
5056629620,Female,40,23,Environmental Science,3,Physical Sciences,0000-0002-7144-4640,23732399,Montana State University,US,education,Montana State University,23732399,US,education,phd,1991,2,0,1992,Montana State University,,872,1089,,980.5,1,3
5075532891,Male,65,22,Engineering,3,Physical Sciences,0000-0002-8108-2102,95457486,"University of California, Berkeley",US,education,"University of California, Berkeley",95457486,US,education,phd,1992,1,0,1993,"University of California, Berkeley",12,5,8,5,7.5,1,1
5033141114,Female,30,28,Neuroscience,1,Life Sciences,0000-0001-9607-0799,154425047,University of Alberta,CA,education,University of Toronto,185261750,CA,education,phd,1991,3,0,2006,University of Alberta,96,150,116,130,123,0,1
5029482914,Female,38,28,Neuroscience,1,Life Sciences,0000-0001-8181-4353,99041443,Mississippi State University,US,education,McGill University,5023651,CA,education,phd,2000,3,0,2024,Mississippi State University,1001,832,770,540,785.75,0,3
5037444292,Male,56,28,Neuroscience,1,Life Sciences,0000-0001-8898-8313,98704320,Icahn School of Medicine at Mount Sinai,US,education,Weizmann Institute of Science,53964585,IL,education,phd,1988,3,0,1998,Icahn School of Medicine at Mount Sinai,,40,,107,73.5,0,1
5048989892,Male,52,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-6282-0835,126307644,University of Iowa,US,education,University of Chicago,40347166,US,education,phd,1983,1,0,1991,University of Iowa,596,225,271,350,360.5,0,2
5067974738,Female,23,28,Neuroscience,1,Life Sciences,0000-0003-2687-4155,201448701,University of Washington,US,education,University of Washington,201448701,US,education,phd,1998,2,0,2002,University of Washington,76,7,25,18,31.5,1,1
5003873348,Female,41,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-2725-6669,201448701,University of Washington,US,education,University of Wisconsin Foundation,4210133531,US,education,phd,1981,3,0,1988,University of Washington,76,7,25,18,31.5,0,1
5022902547,Male,44,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0001-7480-3197,121934306,Tufts University,US,education,Harvard University,136199984,US,education,phd,1987,1,0,2012,Tufts University,344,271,179,191,246.25,0,2
5044174487,Female,36,28,Neuroscience,1,Life Sciences,0000-0002-2200-5270,181565077,Georgia State University,US,education,University of Wisconsin–Madison,135310074,US,education,phd,1991,1,0,2003,Georgia State University,851,560,584,507,625.5,0,3
5056796118,Male,50,33,Social Sciences,2,Social Sciences,0000-0003-2139-3459,202697423,University of Zurich,CH,education,University of Minnesota System,2800403580,US,education,phd,1991,3,0,2017,University of Zurich,109,60,,67,78.66666667,0,1
5050210290,Female,42,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-1039-1581,201448701,University of Washington,US,education,Rice University,74775410,US,education,phd,1997,1,0,2003,University of Washington,76,7,25,18,31.5,0,1
5023210062,Male,34,31,Physics and Astronomy,3,Physical Sciences,0000-0002-3254-9044,57093077,Swinburne University of Technology,AU,education,Durham University,190082696,GB,education,phd,1992,3,0,2006,Swinburne University of Technology,291,142,296,218,236.75,0,2
5054608563,Male,34,31,Physics and Astronomy,3,Physical Sciences,0000-0001-5250-2633,201448701,University of Washington,US,education,University of Kentucky,143302722,US,education,phd,1995,2,0,2004,University of Washington,76,7,25,18,31.5,0,1
5011641015,Male,43,31,Physics and Astronomy,3,Physical Sciences,0000-0003-1666-0962,20089843,Princeton University,US,education,Princeton University,20089843,US,education,phd,1985,1,0,1986,Princeton University,22,18,4,7,12.75,1,1
5082558927,Male,37,13,"Biochemistry, Genetics and Molecular Biology",1,Life Sciences,0000-0002-8312-6017,184565670,Georgetown University,US,education,University of Michigan–Ann Arbor,27837315,US,education,phd,1988,1,0,2007,Georgetown University,301,310,203,536,337.5,0,2
5010809696,Male,25,14,"Business, Management and Accounting",2,Social Sciences,0000-0003-3447-1276,72816309,Drexel University,US,education,Drexel University,72816309,US,education,phd,2000,2,0,2003,Drexel University,721,428,392,430,492.75,1,2
